Game,Score
8591,2
8592,0
8593,10
8594,13
8595,24
8596,2
8597,2
8598,15
8599,11
8600,5
8601,3
8602,7
8603,2
8604,8
8605,7
8606,4
8607,12
8608,13
8609,5
8610,6
8611,13
8612,3
8613,6
8614,4
8615,8
8616,16
8617,0
8618,1
8619,11
8620,7
8621,2
8622,5
8623,4
8624,9
8625,14
8626,16
8627,1
8628,9
8629,10
8630,4
8631,12
8632,11
8633,16
8634,7
8635,2
8636,12
8637,12
8638,1
8639,8
8640,3
8641,18
8642,0
8643,22
8644,12
8645,19
8646,9
8647,8
8648,8
8649,2
8650,6
8651,10
8652,14
8653,14
8654,20
8655,29
8656,3
8657,4
8658,11
8659,9
8660,10
8661,17
8662,6
8663,1
8664,16
8665,7
8666,16
8667,8
8668,14
8669,8
8670,1
8671,12
8672,19
8673,9
8674,21
8675,20
8676,9
8677,3
8678,21
8679,14
8680,4
8681,12
8682,9
8683,8
8684,14
8685,11
8686,5
8687,15
8688,3
8689,4
8690,12
8691,8
8692,8
8693,1
8694,7
8695,6
8696,2
8697,20
8698,24
8699,14
8700,14
8701,7
8702,17
8703,13
8704,24
8705,9
8706,3
8707,1
8708,2
8709,15
8710,4
8711,1
8712,11
8713,21
8714,2
8715,7
8716,3
8717,19
8718,9
8719,11
8720,31
8721,10
8722,19
8723,3
8724,7
8725,5
8726,24
8727,16
8728,8
8729,15
8730,14
8731,22
8732,14
8733,5
8734,0
8735,12
8736,1
8737,11
8738,11
8739,16
8740,1
8741,8
8742,9
8743,13
8744,14
8745,9
8746,2
8747,13
8748,13
8749,5
8750,6
8751,7
8752,5
8753,7
8754,12
8755,17
8756,12
8757,13
8758,7
8759,13
8760,16
8761,1
8762,18
8763,7
8764,4
8765,4
8766,1
8767,16
8768,5
8769,6
8770,20
8771,4
8772,5
8773,17
8774,9
8775,15
8776,2
8777,5
8778,7
8779,2
8780,13
8781,15
8782,18
8783,16
8784,25
8785,16
8786,6
8787,13
8788,10
8789,8
8790,19
8791,11
8792,1
8793,10
8794,20
8795,5
8796,10
8797,2
8798,12
8799,0
8800,4
8801,9
8802,4
8803,12
8804,5
8805,7
8806,8
8807,15
8808,3
8809,14
8810,7
8811,15
8812,1
8813,17
8814,20
8815,21
8816,8
8817,7
8818,14
8819,1
8820,22
8821,16
8822,5
8823,26
8824,7
8825,7
8826,3
8827,11
8828,16
8829,4
8830,3
8831,8
8832,7
8833,21
8834,4
8835,1
8836,6
8837,11
8838,8
8839,10
8840,15
8841,14
8842,6
8843,1
8844,8
8845,9
8846,9
8847,14
8848,7
8849,8
8850,9
8851,0
8852,7
8853,7
8854,23
8855,8
8856,5
8857,16
8858,9
8859,7
8860,23
8861,2
8862,17
8863,8
8864,1
8865,21
8866,12
8867,18
8868,2
8869,1
8870,5
8871,9
8872,4
8873,20
8874,9
8875,17
8876,14
8877,8
8878,14
8879,12
8880,22
8881,15
8882,4
8883,4
8884,10
8885,16
8886,25
8887,1
8888,10
8889,1
8890,4
8891,4
8892,8
8893,22
8894,11
8895,4
8896,18
8897,11
8898,28
8899,19
8900,19
8901,15
8902,9
8903,6
8904,13
8905,6
8906,15
8907,10
8908,3
8909,1
8910,5
8911,8
8912,9
8913,10
8914,13
8915,8
8916,2
8917,16
8918,3
8919,11
8920,1
8921,1
8922,9
8923,7
8924,4
8925,12
8926,4
8927,6
8928,6
8929,22
8930,5
8931,6
8932,12
8933,7
8934,9
8935,8
8936,6
8937,11
8938,22
8939,7
8940,2
8941,20
8942,8
8943,7
8944,8
8945,2
8946,2
8947,16
8948,7
8949,1
8950,1
8951,14
8952,0
8953,1
8954,6
8955,16
8956,8
8957,2
8958,6
8959,11
8960,12
8961,6
8962,7
8963,5
8964,13
8965,9
8966,9
8967,5
8968,16
8969,2
8970,10
8971,15
8972,5
8973,13
8974,13
8975,18
8976,17
8977,7
8978,13
8979,4
8980,6
8981,8
8982,4
8983,7
8984,12
8985,25
8986,16
8987,9
8988,15
8989,6
8990,9
8991,6
8992,9
8993,19
8994,3
8995,9
8996,7
8997,3
8998,9
8999,2
9000,7
9001,17
9002,12
9003,26
9004,10
9005,9
9006,5
9007,36
9008,3
9009,10
9010,4
9011,26
9012,21
9013,6
9014,9
9015,17
9016,18
9017,3
9018,21
9019,5
9020,15
9021,10
9022,7
9023,25
9024,7
9025,6
9026,2
9027,6
9028,19
9029,2
9030,29
9031,15
9032,15
9033,8
9034,11
9035,4
9036,6
9037,7
9038,4
9039,13
9040,14
9041,6
9042,15
9043,14
9044,5
9045,7
9046,19
9047,1
9048,1
9049,17
9050,10
9051,4
9052,7
9053,7
9054,7
9055,13
9056,1
9057,29
9058,3
9059,5
9060,3
9061,6
9062,11
9063,5
9064,15
9065,12
9066,6
9067,12
9068,2
9069,4
9070,14
9071,9
9072,3
9073,3
9074,13
9075,18
9076,2
9077,15
9078,19
9079,3
9080,11
9081,5
9082,5
9083,3
9084,20
9085,8
9086,14
9087,12
9088,15
9089,0
9090,0
9091,11
9092,12
9093,1
9094,17
9095,2
9096,16
9097,15
9098,5
9099,2
9100,4
9101,14
9102,10
9103,4
9104,17
9105,17
9106,1
9107,8
9108,1
9109,7
9110,16
9111,10
9112,8
9113,5
9114,6
9115,9
9116,6
9117,3
9118,3
9119,8
9120,1
9121,5
9122,10
9123,12
9124,11
9125,23
9126,18
9127,11
9128,9
9129,5
9130,12
9131,10
9132,21
9133,2
9134,11
9135,14
9136,8
9137,17
9138,21
9139,10
9140,17
9141,13
9142,1
9143,10
9144,8
9145,6
9146,5
9147,8
9148,14
9149,2
9150,8
9151,0
9152,8
9153,7
9154,20
9155,10
9156,13
9157,4
9158,12
9159,2
9160,9
9161,7
9162,3
9163,20
9164,25
9165,16
9166,19
9167,20
9168,16
9169,17
9170,8
9171,1
9172,8
9173,8
9174,1
9175,10
9176,1
9177,9
9178,21
9179,10
9180,11
9181,2
9182,9
9183,10
9184,6
9185,14
9186,18
9187,8
9188,8
9189,5
9190,20
9191,8
9192,6
9193,4
9194,14
9195,16
9196,18
9197,22
9198,11
9199,14
9200,15
9201,7
9202,7
9203,4
9204,0
9205,15
9206,13
9207,7
9208,16
9209,8
9210,13
9211,6
9212,2
9213,11
9214,3
9215,5
9216,20
9217,20
9218,10
9219,18
9220,2
9221,16
9222,9
9223,3
9224,16
9225,19
9226,15
9227,6
9228,12
9229,0
9230,14
9231,11
9232,1
9233,22
9234,21
9235,6
9236,8
9237,9
9238,12
9239,6
9240,10
9241,1
9242,4
9243,7
9244,23
9245,8
9246,3
9247,8
9248,2
9249,17
9250,13
9251,5
9252,7
9253,23
9254,11
9255,6
9256,7
9257,20
9258,4
9259,1
9260,17
9261,6
9262,23
9263,1
9264,3
9265,4
9266,5
9267,14
9268,27
9269,3
9270,3
9271,7
9272,8
9273,6
9274,11
9275,26
9276,1
9277,5
9278,16
9279,10
9280,14
9281,26
9282,8
9283,16
9284,16
9285,1
9286,5
9287,4
9288,8
9289,5
9290,6
9291,18
9292,16
9293,3
9294,12
9295,9
9296,14
9297,8
9298,10
9299,5
9300,10
9301,17
9302,8
9303,16
9304,5
9305,1
9306,3
9307,12
9308,2
9309,13
9310,9
9311,1
9312,13
9313,9
9314,3
9315,2
9316,1
9317,9
9318,19
9319,24
9320,3
9321,6
9322,2
9323,11
9324,16
9325,21
9326,7
9327,5
9328,5
9329,21
9330,20
9331,18
9332,16
9333,18
9334,10
9335,10
9336,11
9337,19
9338,5
9339,20
9340,4
9341,16
9342,10
9343,15
9344,22
9345,12
9346,10
9347,4
9348,7
9349,18
9350,8
9351,2
9352,8
9353,21
9354,3
9355,4
9356,1
9357,17
9358,8
9359,4
9360,0
9361,3
9362,12
9363,16
9364,8
9365,7
9366,11
9367,21
9368,15
9369,16
9370,11
9371,12
9372,17
9373,15
9374,8
9375,4
9376,8
9377,14
9378,20
9379,9
9380,0
9381,5
9382,10
9383,4
9384,8
9385,18
9386,8
9387,9
9388,8
9389,1
9390,10
9391,8
9392,0
9393,13
9394,18
9395,21
9396,10
9397,25
9398,10
9399,4
9400,3
9401,6
9402,12
9403,17
9404,12
9405,7
9406,17
9407,6
9408,27
9409,18
9410,11
9411,16
9412,1
9413,19
9414,12
9415,1
9416,10
9417,6
9418,10
9419,13
9420,12
9421,10
9422,4
9423,10
9424,8
9425,5
9426,18
9427,20
9428,15
9429,19
9430,10
9431,18
9432,9
9433,2
9434,4
9435,4
9436,0
9437,9
9438,7
9439,1
9440,1
9441,3
9442,2
9443,17
9444,9
9445,9
9446,5
9447,8
9448,10
9449,9
9450,20
9451,4
9452,1
9453,13
9454,5
9455,11
9456,4
9457,9
9458,0
9459,0
9460,0
9461,3
9462,8
9463,14
9464,28
9465,19
9466,16
9467,5
9468,9
9469,14
9470,8
9471,24
9472,13
9473,18
9474,1
9475,13
9476,21
9477,8
9478,0
9479,7
9480,16
9481,8
9482,7
9483,6
9484,15
9485,3
9486,17
9487,16
9488,8
9489,8
9490,5
9491,3
9492,1
9493,12
9494,3
9495,1
9496,7
9497,16
9498,6
9499,15
9500,16
9501,8
9502,14
9503,12
9504,19
9505,14
9506,6
9507,1
9508,4
9509,8
9510,20
9511,2
9512,9
9513,6
9514,11
9515,14
9516,9
9517,10
9518,8
9519,8
9520,11
9521,9
9522,18
9523,6
9524,13
9525,0
9526,5
9527,7
9528,2
9529,13
9530,6
9531,14
9532,6
9533,19
9534,14
9535,6
9536,10
9537,7
9538,24
9539,12
9540,7
9541,16
9542,16
9543,2
9544,2
9545,28
9546,8
9547,10
9548,2
9549,15
9550,7
9551,7
9552,6
9553,4
9554,6
9555,0
9556,7
9557,11
9558,10
9559,11
9560,6
9561,21
9562,15
9563,13
9564,1
9565,24
9566,14
9567,1
9568,13
9569,14
9570,1
9571,23
9572,6
9573,6
9574,15
9575,11
9576,4
9577,10
9578,5
9579,5
9580,1
9581,10
9582,1
9583,1
9584,14
9585,16
9586,1
9587,3
9588,20
9589,5
9590,12
9591,1
9592,10
9593,9
9594,7
9595,15
9596,9
9597,13
9598,11
9599,7
9600,6
9601,18
9602,5
9603,9
9604,3
9605,20
9606,5
9607,5
9608,16
9609,2
9610,1
9611,9
9612,1
9613,8
9614,2
9615,11
9616,19
9617,11
9618,14
9619,6
9620,13
9621,16
9622,9
9623,4
9624,1
9625,7
9626,8
9627,7
9628,9
9629,12
9630,5
9631,2
9632,13
9633,16
9634,6
9635,11
9636,19
9637,4
9638,0
9639,11
9640,12
9641,18
9642,9
9643,9
9644,1
9645,18
9646,6
9647,7
9648,3
9649,13
9650,2
9651,15
9652,1
9653,12
9654,8
9655,6
9656,18
9657,4
9658,1
9659,14
9660,23
9661,15
9662,1
9663,8
9664,0
9665,12
9666,8
9667,17
9668,19
9669,9
9670,18
9671,7
9672,5
9673,14
9674,3
9675,18
9676,8
9677,20
9678,2
9679,11
9680,14
9681,18
9682,9
9683,7
9684,13
9685,6
9686,4
9687,1
9688,7
9689,6
9690,2
9691,13
9692,15
9693,17
9694,4
9695,0
9696,14
9697,12
9698,7
9699,3
9700,7
9701,4
9702,11
9703,0
9704,3
9705,6
9706,0
9707,14
9708,15
9709,23
9710,13
9711,1
9712,16
9713,17
9714,2
9715,12
9716,14
9717,14
9718,21
9719,4
9720,6
9721,7
9722,21
9723,10
9724,14
9725,32
9726,22
9727,7
9728,18
9729,10
9730,19
9731,4
9732,4
9733,26
9734,11
9735,28
9736,21
9737,1
9738,14
9739,4
9740,3
9741,21
9742,10
9743,2
9744,4
9745,3
9746,10
9747,6
9748,7
9749,14
9750,9
9751,4
9752,5
9753,18
9754,15
9755,7
9756,26
9757,3
9758,3
9759,15
9760,15
9761,13
9762,10
9763,7
9764,21
9765,11
9766,8
9767,2
9768,16
9769,11
9770,18
9771,18
9772,4
9773,1
9774,3
9775,8
9776,4
9777,9
9778,0
9779,18
9780,7
9781,3
9782,4
9783,2
9784,17
9785,1
9786,9
9787,22
9788,6
9789,4
9790,22
9791,11
9792,4
9793,8
9794,3
9795,7
9796,5
9797,5
9798,10
9799,21
9800,19
9801,8
9802,4
9803,13
9804,5
9805,8
9806,9
9807,30
9808,17
9809,20
9810,1
9811,5
9812,13
9813,2
9814,17
9815,1
9816,13
9817,29
9818,11
9819,25
9820,5
9821,8
9822,10
9823,15
9824,7
9825,13
9826,4
9827,13
9828,6
9829,10
9830,4
9831,3
9832,2
9833,16
9834,22
9835,8
9836,13
9837,16
9838,20
9839,10
9840,16
9841,8
9842,10
9843,17
9844,7
9845,9
9846,6
9847,12
9848,8
9849,3
9850,21
9851,2
9852,6
9853,8
9854,11
9855,10
9856,18
9857,11
9858,6
9859,14
9860,5
9861,14
9862,15
9863,13
9864,25
9865,2
9866,7
9867,5
9868,5
9869,6
9870,8
9871,5
9872,3
9873,5
9874,11
9875,16
9876,9
9877,4
9878,1
9879,1
9880,9
9881,17
9882,11
9883,3
9884,2
9885,1
9886,3
9887,8
9888,19
9889,2
9890,14
9891,9
9892,12
9893,13
9894,13
9895,15
9896,1
9897,13
9898,16
9899,16
9900,6
9901,11
9902,3
9903,3
9904,5
9905,6
9906,11
9907,9
9908,12
9909,8
9910,17
9911,17
9912,18
9913,11
9914,5
9915,15
9916,17
9917,4
9918,14
9919,13
9920,3
9921,2
9922,18
9923,24
9924,1
9925,4
9926,3
9927,15
9928,11
9929,6
9930,22
9931,5
9932,10
9933,1
9934,16
9935,18
9936,1
9937,4
9938,2
9939,14
9940,5
9941,27
9942,6
9943,22
9944,6
9945,3
9946,12
9947,11
9948,5
9949,11
9950,12
9951,11
9952,1
9953,5
9954,15
9955,10
9956,2
9957,9
9958,17
9959,7
9960,5
9961,11
9962,8
9963,12
9964,24
9965,4
9966,9
9967,4
9968,2
9969,4
9970,20
9971,16
9972,1
9973,8
9974,11
9975,23
9976,32
9977,16
9978,13
9979,9
9980,2
9981,2
9982,1
9983,0
9984,0
9985,0
9986,0
9987,3
9988,1
9989,5
9990,9
9991,1
9992,12
9993,5
9994,10
9995,16
9996,19
9997,6
9998,4
9999,5
